Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Private Method,"org.telegram.telegrambots.meta.test.TestDeserialization.assertUpdates",,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,1,13,6,9,0,9,9,13,8,10,3,,,1,,,0,00,3
Private Method,"org.telegram.telegrambots.meta.test.TestDeserialization.assertVoice",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,7,5,6,1,5,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testDeserializationChatMember",,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,2,45,6,42,0,21,21,22,4,19,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testDeserializationCloseMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,6,4,3,0,2,3,4,3,2,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testDeserializationGetMyCommandsMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,2,23,5,20,0,7,8,9,3,7,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testDeserializationLogoutMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,6,4,3,0,2,3,4,3,2,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testDeserializationMessageAutodeleteChanged",,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,2,40,5,37,0,8,8,9,3,7,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testListUpdates",,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,3,19,6,16,0,6,5,6,4,4,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testListUpdates2",,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,14,6,11,0,6,5,6,4,4,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testListUpdates3",,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,3,55,6,52,0,6,5,6,4,4,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestDeserialization.testListUpdatesVoiceChat",,,,,,,,,,,,,,,,,,,,,,,,,,,1,121,2,119,6,116,0,6,5,6,4,4,1,,,0,,,0,00,1
Public Class,"org.telegram.telegrambots.meta.test.TestSerialization",17,2,15,0,1,1,12,12,0,,0,0,,,,4,1,,,,4,4,3,0,0,1,,89,13,70,22,51,6,,19,25,15,17,,1,1,0,0,0,0,09,4
Public Static Class,"org.telegram.telegrambots.meta.test.TestSerialization.MyClass",0,0,0,0,0,1,2,2,0,,0,0,,,,0,1,,,,0,0,0,0,0,0,,4,0,4,3,0,0,,1,2,2,0,,0,1,0,0,0,0,00,0
Method,"org.telegram.telegrambots.meta.test.TestSerialization.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.TestSerialization.test",,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,3,10,5,7,1,10,7,8,4,6,1,,,0,,,0,10,1
Method,"org.telegram.telegrambots.meta.test.TestSerialization.testAnswerInlineLocation",,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,28,5,25,0,18,4,5,3,4,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestSerialization.testSendLocation",,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,2,19,5,16,0,15,4,5,3,4,1,,,0,,,0,00,1
Class,"org.telegram.telegrambots.meta.test.TestTelegramApi",14,1,12,0,2,1,7,7,0,,0,0,,,,4,1,,,,4,4,3,0,0,1,,67,10,52,11,29,5,,13,26,12,15,,2,1,1,50,50,0,10,7
Public Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeInitializableForLongPolling",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,2,4,0,2,2,4,1,3,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeInitializableForWebhook",,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,2,4,0,2,2,4,1,3,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeThrowIfNotCreatedForWebhook",,,,,,,,,,,,,,,,,,,,,,,,,,,1,35,5,29,3,20,1,3,7,14,7,8,2,,,1,,,0,03,2
Anonymous Class,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeThrowIfNotCreatedForWebhook.(Anon_1)",4,0,4,0,1,2,6,6,0,,0,0,,,,5,0,,,,5,5,0,0,0,5,,25,5,20,0,15,0,,4,9,5,4,,1,1,0,0,0,0,00,5
Public Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeThrowIfNotCreatedForWebhook.(Anon_1).getBotPath",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeThrowIfNotCreatedForWebhook.(Anon_1).getBotToken",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeThrowIfNotCreatedForWebhook.(Anon_1).getBotUsername",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeThrowIfNotCreatedForWebhook.(Anon_1).onWebhookUpdateReceived",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.TestTelegramApi.testTelegramApiMustBeThrowIfNotCreatedForWebhook.(Anon_1).setWebhook",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,0,2,0,0,0,1,1,0,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.meta.test.apimethods",9,0,9,0,2,,,,,3,0,0,,3,,18,5,,,,18,,18,0,0,0,,246,38,196,79,93,12,,104,135,59,83,,2,,1,,,0,06,28
Class,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery",10,1,10,0,2,1,5,5,0,,0,0,,,,9,1,,,,9,9,9,0,0,0,,109,14,91,20,53,4,,38,56,11,45,,2,1,1,0,0,0,04,17
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testInlineQueryIdCanNotBeEmpty",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,2,5,0,4,3,5,1,4,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testInlineQueryIdMustBePresent",,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,2,4,0,3,2,4,1,3,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testResultsMustBePresent",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,2,5,0,4,3,5,1,4,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testSwitchPmParameterCanNotBeEmptyIfSwitchPmTextIsPresent",,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,1,12,2,8,0,7,6,8,1,7,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testSwitchPmParameterContainsUpTo64Chars",,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,1,12,2,8,0,7,6,8,1,7,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testSwitchPmParameterIsMandatoryIfSwitchPmTextIsPresent",,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,11,2,7,0,6,5,7,1,6,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testSwitchPmParameterOnlyContainsAcceptedCharacters",,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,1,12,2,8,0,7,6,8,1,7,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestAnswerInlineQuery.testSwitchPmTextCanNotBeEmpty",,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,11,2,7,0,6,5,7,1,6,2,,,1,,,0,00,2
Class,"org.telegram.telegrambots.meta.test.apimethods.TestGetUpdates",8,0,8,0,1,1,9,9,0,,0,0,,,,5,2,,,,5,5,5,0,0,0,,54,6,44,16,23,4,,20,28,10,21,,2,1,1,40,40,0,09,7
Method,"org.telegram.telegrambots.meta.test.apimethods.TestGetUpdates.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,2,4,0,4,4,5,1,4,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.apimethods.TestGetUpdates.testGetUpdatesMustBeSerializable",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,3,0,3,3,4,2,3,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.apimethods.TestGetUpdates.testGetUpdatesMustDeserializeCorrectResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,4,3,0,5,3,4,2,3,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.apimethods.TestGetUpdates.testGetUpdatesMustThrowAnExceptionForInCorrectResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,2,6,0,8,4,6,1,5,2,,,1,,,0,00,2
Method,"org.telegram.telegrambots.meta.test.apimethods.TestGetUpdates.testGetUpdatesMustThrowAnExceptionForInCorrectResponse409",,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,2,6,0,8,4,6,1,5,2,,,1,,,0,00,2
Class,"org.telegram.telegrambots.meta.test.apimethods.TestSetGameScore",7,0,7,0,1,1,10,10,0,,0,0,,,,4,2,,,,4,4,4,0,0,0,,42,5,33,15,17,4,,18,23,10,17,,1,1,0,38,38,0,12,4
Method,"org.telegram.telegrambots.meta.test.apimethods.TestSetGameScore.TestGetUpdatesMustBeSerializable",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,3,0,3,3,4,2,3,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.apimethods.TestSetGameScore.TestGetUpdatesMustDeserializeCorrectBooleanResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,4,4,0,4,4,5,2,4,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.apimethods.TestSetGameScore.TestGetUpdatesMustDeserializeCorrectMessageResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,3,3,0,4,3,4,2,3,1,,,0,,,0,00,1
Method,"org.telegram.telegrambots.meta.test.apimethods.TestSetGameScore.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,2,6,0,6,6,7,1,6,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.meta.test.asserts",1,0,1,0,1,,,,,1,0,0,,1,,1,0,,,,1,,0,1,0,0,,9,1,4,3,0,4,,1,3,3,0,,1,,0,,,1,00,1
Public Final Class,"org.telegram.telegrambots.meta.test.asserts.ApiAssert",1,0,1,0,1,1,0,0,0,,0,0,,,,1,0,,,,1,1,0,1,0,0,,7,0,3,2,0,4,,0,2,2,0,,1,1,0,0,0,1,33,1
Private Constructor,"org.telegram.telegrambots.meta.test.asserts.ApiAssert.ApiAssert",,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,1,1,0,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.meta.test.fakes",4,1,3,0,1,,,,,2,0,0,,2,,13,3,,,,13,,0,0,0,13,,90,24,58,36,7,8,,18,33,26,7,,1,,0,,,0,14,13
Public Class,"org.telegram.telegrambots.meta.test.fakes.FakeBotSession",4,1,3,0,1,2,4,4,0,,0,0,,,,6,0,,,,6,6,0,0,0,6,,35,10,21,13,1,4,,1,8,7,1,,1,1,0,0,0,0,19,6
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeBotSession.isRunning",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeBotSession.setCallback",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,0,0,0,0,1,1,0,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeBotSession.setOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,0,0,0,0,1,1,0,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeBotSession.setToken",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,0,0,0,0,1,1,0,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeBotSession.start",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,0,0,0,0,1,1,0,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeBotSession.stop",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,0,0,0,0,1,1,0,1,,,0,,,0,00,1
Public Class,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook",4,0,3,0,1,2,4,4,0,,0,0,,,,7,3,,,,7,7,0,0,0,7,,43,10,29,15,6,4,,9,17,11,6,,1,1,0,71,71,0,14,7
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook.getInternalUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook.getKeyStore",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook.getKeyStorePassword",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook.registerWebhook",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,0,0,0,0,1,1,0,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook.setInternalUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook.setKeyStore",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.test.fakes.FakeWebhook.startServer",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,0,0,0,0,1,1,0,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.meta.updateshandlers",0,0,0,0,0,,,,,2,0,0,,2,,5,0,,,,5,,5,0,0,0,,63,7,14,12,0,42,,10,12,12,0,,0,,0,,,3,00,0
Public Generic Interface,"org.telegram.telegrambots.meta.updateshandlers.DownloadFileCallback",0,0,0,0,0,0,2,2,0,,0,0,,,,2,0,,,,2,2,2,0,0,0,,4,0,4,3,0,0,,2,3,3,0,,0,0,0,0,0,0,00,0
Generic Parameter,"org.telegram.telegrambots.meta.updateshandlers.DownloadFileCallback.T",0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Abstract Method,"org.telegram.telegrambots.meta.updateshandlers.DownloadFileCallback.onException",,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,1,1,1,0,0,,,0,,,0,00,0
Abstract Method,"org.telegram.telegrambots.meta.updateshandlers.DownloadFileCallback.onResult",,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,1,1,1,0,0,,,0,,,0,00,0
Public Generic Interface,"org.telegram.telegrambots.meta.updateshandlers.SentCallback",0,0,0,0,0,0,3,3,1,,0,0,,,,3,0,,,,3,3,3,0,0,0,,22,2,5,4,0,15,,3,4,4,0,,0,0,0,0,0,3,00,0
Generic Parameter,"org.telegram.telegrambots.meta.updateshandlers.SentCallback.T",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Abstract Method,"org.telegram.telegrambots.meta.updateshandlers.SentCallback.onError",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,0,1,1,1,0,0,,,0,,,5,00,0
Abstract Method,"org.telegram.telegrambots.meta.updateshandlers.SentCallback.onException",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,0,1,1,1,0,0,,,0,,,5,00,0
Abstract Method,"org.telegram.telegrambots.meta.updateshandlers.SentCallback.onResult",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,0,1,1,1,0,0,,,0,,,5,00,0
Package,"org.telegram.telegrambots.session",5,0,5,1,1,,,,,4,0,0,,4,,22,5,,,,22,,1,0,0,21,,181,34,135,71,40,12,,66,93,57,38,,3,,1,,,0,09,23
Public Interface,"org.telegram.telegrambots.session.ChatIdConverter",0,0,0,0,0,2,1,1,1,,0,0,,,,1,0,,,,1,1,1,0,0,0,,2,0,2,2,0,0,,1,2,2,0,,0,2,0,0,0,0,00,0
Abstract Method,"org.telegram.telegrambots.session.ChatIdConverter.setSessionId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,1,1,0,0,,,0,,,0,00,0
Public Class,"org.telegram.telegrambots.session.DefaultChatIdConverter",4,0,4,0,1,2,4,4,0,,0,0,,,,5,1,,,,5,5,0,0,0,5,,28,5,23,11,6,0,,7,13,7,6,,1,1,0,40,20,0,00,5
Public Constructor,"org.telegram.telegrambots.session.DefaultChatIdConverter.DefaultChatIdConverter",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Constructor,"org.telegram.telegrambots.session.DefaultChatIdConverter.DefaultChatIdConverter",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.DefaultChatIdConverter.generateId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.DefaultChatIdConverter.getSessionId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.DefaultChatIdConverter.setSessionId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Class,"org.telegram.telegrambots.session.DefaultChatSessionContext",4,0,4,0,1,2,4,4,0,,0,0,,,,5,2,,,,5,5,0,0,0,5,,30,5,25,13,6,0,,8,14,8,6,,1,2,0,40,40,0,00,5
Public Constructor,"org.telegram.telegrambots.session.DefaultChatSessionContext.DefaultChatSessionContext",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.DefaultChatSessionContext.getHost",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.DefaultChatSessionContext.getSessionId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.DefaultChatSessionContext.setHost",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.DefaultChatSessionContext.setSessionId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Abstract Class,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot",7,0,6,1,1,1,15,15,0,,0,0,,,,11,2,,,,11,115,0,0,0,11,,86,12,62,23,28,12,,28,42,18,26,,3,4,1,70,10,0,19,13
Public Constructor,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.TelegramLongPollingSessionBot",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,4,2,1,4,3,1,2,1,1,1,,,0,,,1,00,1
Public Constructor,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.TelegramLongPollingSessionBot",,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,4,2,1,4,3,1,2,1,1,1,,,0,,,1,00,1
Public Constructor,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.TelegramLongPollingSessionBot",,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,4,2,1,4,2,1,2,1,1,1,,,0,,,1,00,1
Public Constructor,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.TelegramLongPollingSessionBot",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0,00,1
Public Constructor,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.TelegramLongPollingSessionBot",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0,00,1
Public Constructor,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.TelegramLongPollingSessionBot",,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,7,2,5,0,6,5,6,2,5,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.getSession",,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,5,0,8,3,5,2,4,2,,,1,,,0,00,2
Public Method,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.onUpdateReceived",,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,0,17,4,11,0,9,10,13,3,10,3,,,1,,,0,00,3
Public Abstract Method,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.onUpdateReceived",,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,1,1,0,0,,,0,,,0,00,0
Public Method,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.setChatIdConverter",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.session.TelegramLongPollingSessionBot.setSessionManager",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.starter",7,0,7,0,1,,,,,13,0,5,,6,,32,6,,,,32,,5,2,0,25,,425,67,332,173,124,26,,161,215,135,92,,5,,2,,,0,08,46
Public Annotation,"org.telegram.telegrambots.starter.AfterBotRegistration",0,0,0,0,0,0,2,2,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,9,0,3,3,0,6,,0,1,1,0,,0,0,0,0,0,2,00,0
Public Abstract Class,"org.telegram.telegrambots.starter.SpringWebhookBot",6,0,4,2,1,1,4,4,1,,0,0,,,,5,1,,,,5,108,0,0,0,5,,67,11,44,18,14,12,,15,27,13,14,,1,4,0,0,0,0,27,5
Public Constructor,"org.telegram.telegrambots.starter.SpringWebhookBot.SpringWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,5,2,2,4,3,2,3,1,2,1,,,0,,,0,80,1
Public Constructor,"org.telegram.telegrambots.starter.SpringWebhookBot.SpringWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,5,2,2,4,3,2,3,1,2,1,,,0,,,0,80,1
Public Constructor,"org.telegram.telegrambots.starter.SpringWebhookBot.SpringWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0,00,1
Public Constructor,"org.telegram.telegrambots.starter.SpringWebhookBot.SpringWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0,00,1
Public Static Class,"org.telegram.telegrambots.starter.SpringWebhookBot.TestSpringWebhookBot",4,0,4,0,1,1,6,6,0,,0,0,,,,5,0,,,,5,113,0,0,0,5,,25,5,20,9,5,0,,5,11,6,5,,1,5,0,0,0,0,00,5
Public Constructor,"org.telegram.telegrambots.starter.SpringWebhookBot.TestSpringWebhookBot.TestSpringWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Constructor,"org.telegram.telegrambots.starter.SpringWebhookBot.TestSpringWebhookBot.TestSpringWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.starter.SpringWebhookBot.TestSpringWebhookBot.getBotPath",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.starter.SpringWebhookBot.TestSpringWebhookBot.getBotUsername",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.starter.SpringWebhookBot.TestSpringWebhookBot.onWebhookUpdateReceived",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
